,id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url 
2726,1001253,"description of the most remarkable buildings and curiosities in the british metropolis; visit to uncle william in town; visit to uncle william in town, or, a description of the most remarkable buildings and curiosities in the british metropolisa",,description of the most remarkable buildings and curiosities in the british metropolis; visit to uncle william in town,,,london,"printed for j. harris1756-1846; harris, john",1818,,,,,monographic,,eng,text,print,"viii, 119, [5] p., [22] leaves of plates : ill. ; 17 cm",juvenile literature; juvenile literature-1818,,description and travel,,london (england),juvenile,,2007577727,ocm10334037,
2727,7111315,"visits to the menagerie and the botanical garden at paris; voyage au jardin des plantes. englishbeing an introduction to natural history and botany, for the instruction of young persons",voyage au jardin des plantes. english,,,,london,"printed for r. phillips ... and sold by b. tabart ..1770-1840; jauffret, l. f. (louis françois)",1804,,,,,monographic,,eng; fre,text,print,"x, [11]-247, [4] leaves of plates (some folded) ; 14 cm",juvenile literature,,botanical gardens; zoo animals,,france,juvenile,,,ocm13686459,
2728,7703341,vizier of the two-horned alexanderthe,,,,,new york,"century co; new york : century co., 18991834-1902; 1856-1943; birch, reginald b; stockton, frank r; stockton, frank richard, 1834-1902",1899,,,,,monographic,,eng,text,print,"6, 235 p. : ill. ; 20 cm",adventure fiction; fantasy fiction; fiction,,adventure fiction; fantasy fiction; immortalism; immortalismfiction,,,,,99004700,1337119; ocm01337119,
2729,9153523,jolly musketeer; jolly musketeer. selections. vocal score; vocal gems from the jolly musketeercomic opera in two acts,jolly musketeer. selections. vocal score,jolly musketeer,,,new york,"m. witmark & sons1855-1910; 1862-1917; edwards, julian; stange, stanislaus",1898; ©1898,1898,,,,monographic,,eng,notated music,print; unmediated; volume,1 vocal score (41 pages) ; 28 cm,excerpts; notated music; vocal scores with piano,,musicals,,,,,,23084305; ocm23084305,
2730,7894302,sindbad the sailor; voyages and travels of sindbad the sailorthe,sindbad the sailor,,,,devonport,"devonport : samuel and john keys, [between 1840 and 1845]; samuel and john keyssindbad the sailor",1840; 1845; [between 1840 and 1845],1840; 1845,,,,monographic,,eng,text,print,12 p. : ill. ; 18 x 11 cm,specimens,,chapbooks,,,,,,ocm61610688,
2731,9002056,wallacea franconia story,,,,,new york,"harper & brothers publishers'. franklin square1803-1879; abbott, jacob; active 1844-1852; approximately 1829-; harper & brothers; roberts, william; wade, william",1853; [not before 1853],1853,,,,monographic,,eng,text,print; unmediated; volume,"vi, [5], 12-203, [1] p. : ill., music ; 18 cm",fiction; juvenile fiction; juvenile literature-1853; juvenile works; publishers' advertisements-new york (state)-new york; publishers' cloth bindings (binding)-1853; relief prints; text,a young girl and her brother spend the summer holidays in upstate new york with their aunt and cousins,boats and boating; children's stories; college students; play; storytelling,,united states new york new york,juvenile,,,ocn191234425,
2732,5954725,absurd a.b.c; walter crane's absurd a.b.c,,absurd a.b.c,,,london],"george routledge & sons1845-1915; crane, walter",1874; [1874?],1874,,,,monographic,,eng,text,print,(8) p. : col. ill. ; 28 cm,illustrations,,alphabet rhymes; nursery rhymes,,,,,,ocm04476631,
2733,7893393,wandererfrom the german of the rev. c. g. barththe,,,,,london :,"darton and clark1799-1862; 1851-1912; barth, christian gottlob; jackson, samuel macauley",1800; [18--],1800,,,,monographic,,eng,text,print; unmediated; volume,92 pages : illustrations ; 14 cm,juvenile fiction; novel; text,,children; children's stories; christian life; conduct of life,,,juvenile,,,ocn881694566,
2734,7091497,"tales by maria edgeworth; waste not, want notand other stories",,tales by maria edgeworth,,,new york,"james miller, publisher, 647 broadway1768-1849; edgeworth, maria; orr, nathaniel",1877; [ca. 1877?],1877,,,,monographic,,eng,text,print,"272 p., [3] leaves of plates : ill. ; 16 cm",juvenile literature,,"children's stories, english; conduct of life",,,juvenile,,,ocm31696042,
2735,7091499,"waste not, want not: or, two strings to your bow",,,,,new york; philadelphia,"c.g. henderson & co; d. appleton & co1768-1849; 1790-1860; 1824-1906; approximately 1829-; c.g. henderson & co; croome, william; d. appleton and company; edgeworth, maria; herrick, henry walker; roberts, william",1854,,,,,monographic,,eng,text,print,"62, 16 p., [2] leaves of plates : ill. ; 15 cm",juvenile fiction,,children's stories; conduct of life,,united states new york new york; united states pennsylvania philadelphia,juvenile,,,ocn191235197,
2736,6137389,"watch and wait; watch and wait, or, the young fugitives; young fugitivesa story for young people",,watch and wait; young fugitives,,,boston,"lee and shepard1822-1897; optic, oliver",1864,,,,,monographic,,eng,text,print,"8, 11-276, [4] p. : front., 2 plates ; 18 cm",fiction; juvenile fiction,the grant family takes in three fugitive slaves who relate the story of their escape to freedom,"children's stories, american; family life; slavery",,southern states; united states,juvenile,,,ocm46351232,
2737,8061695,water-babiesa fairy tale for a land-babythe,,,,,new york,"frederick a. stokes company; new york : frederick a. stokes company, 18911819-1875; kingsley, charles; kingsley, charles, 1819-1875",1891,,,,vignette ed; vignette ed. /,monographic,,eng,text,print; unmediated; volume,"[6], 308 pages : illustrations ; 20 cm",fiction; juvenile fiction; juvenile works; novel; text,the water-babies was inspired by kingsley's thoughts on evolution. he was one of the few clergymen to accept wholeheartedly darwin's theories of evolution and natural selection and to devote himself to the spread of the new knowledge of nature,animal welfare; child abuse; children; chimney sweeps; christian life; conduct of life; evolution; fairies,,united states new york new york,juvenile,,07012795,ocm01870348,
2738,8061711,water-babiesa fairy tale for a land-babythe,,,,,london; new york,"macmillan and co1819-1875; kingsley, charles",1885,,,,"new ed., with one hundred illustrations by linley sambourne",monographic,,eng,text,print; unmediated; volume,371 pages : illustrations ; 22 cm,juvenile fiction; text,,child abuse; children; chimney sweeps; conduct of life; fairy tales,,,,,,ocm06767167,
2739,8061722,water-babiesa fairy tale for a land-babythe,,,,,philadelphia,"h. altemus; philadelphia, h. altemus, [©1899]1819-1875; kingsley, charles; kingsley, charles, 1819-1875",1899; [©1899],1899,,,,monographic,,eng,text,print; unmediated; volume,276 pages [1] leaf of plates illustrations 17 cm,fiction; juvenile fiction; juvenile works; text,,animal welfare; child abuse; chimney sweeps; evolution; fairies; fairy tales,,,juvenile,,99003962,ocm04738394,http://archive.org/details/waterbabiesfairy0king
2740,8061685,water-babiesa fairy tale for a land-babythe,,,,,and cambridge; london,"macmillan and co1819-1875; 1821-1901; kingsley, charles; paton, j. noël (joseph noël)",1863,,,,1st edition,monographic,,eng,text,print; unmediated; volume,"[8], 350, [2] pages, [2] leaves of plates : illustrations ; 22 cm",fiction; juvenile fiction; juvenile works; text,"the adventures of tom, a sooty little chimney sweep with a great longing to be clean, who is stolen by fairies and turned into a water baby",animal welfare; child abuse; chimney sweeps; evolution; fairies; fairy tales,,,juvenile,,,ocm02169852,
2741,1123522,a fairy tale for a land-baby; water-babiesa fairy tale for a land-babythe,,a fairy tale for a land-baby,,,new york,"crowell1819-1875; kingsley, charles",1895; c1895,1895,,,,monographic,,eng,text,print,"268 p., plates : ill. ; 18 cm",fiction,,chimney sweeps; fairy tales,,,,,,00303142,
2742,7742403,"seed sown in spring-time; way to the heart of childhood; way to the heart of childhood, or, seed sown in spring-time",,seed sown in spring-time; way to the heart of childhood,,,philadelphia,"american sunday-school unionamerican sunday-school union; rea, jeremiah",1865; c1865,1865,,,,monographic,,eng,text,print,"107 p., [3] leaves of plates : ill. ; 16 cm",sunday school literature,,,,,juvenile,,2005577835,62697345; ocm62697345,
2743,7715175,wayside blossoms of prose and poetry,,,,,philadelphia,"h.j. smith & cofowler, e. e; h.j. smith & co",1891,,,,,monographic,,eng,text,print; unmediated; volume,256 pages : illustrations (some color) ; 26 cm,children's poetry-1891; children's stories-1891; dialogues-1891; juvenile literature; text,,children; children's poetry; children's stories; conduct of life,,united states california oakland; united states illinois chicago; united states pennsylvania philadelphia,juvenile,,,ocm03890861,
2744,8859757,we and the worlda book for boys,,,,,london,"frank f. lovell & company1813-1903; 1841-1885; ewing, juliana horatia; frank f. lovell & company; jones, w. l; whymper, josiah wood",1891; [1891?],1891,,,,monographic,,eng,text,print; unmediated; volume,"282, [2] pages, [9] leaf of plates : illustrations ; 19 cm",fiction; juvenile fiction; juvenile works; publishers' advertisements-1891; text,,adventure stories; children; conduct of life; country life; friendship; people with disabilities; sailing; seafaring life; voyages and travels,,england,,,,ocm14370050,
2745,7940964,we girlsa home story,,,,,boston,"houghton, mifflin1824-1906; whitney, a. d. t. (adeline dutton train)","1884; 1884, ©1870",1884,,1870,28th ed,monographic,,eng,text,print; unmediated; volume,215 pages : illustrations ; 19 cm,text,,,,,,,,ocm06044552,
2746,7940962,we girlsa home story,,,,,boston,"boston, fields, osgood & co., 1870; fields, osgood & co1824-1906; whitney, a. d. t. (adeline dutton train); whitney, a.d.t. (adeline dutton train), 1824-1906",1870,,,,,monographic,,eng,text,print; unmediated; volume,"iv, 215 pages frontispiece, illustrations 19 cm",text,,,,,,,08034318,ocm06492554,
2747,6827875,wee babies picture book,,,,,worcester,j. e. hudson & coj. e. hudson & co,187-?]; 187u,187u,,,,monographic,,eng,text,print,[8] p. : ill. ; 11 cm,,,children's poetry; nursery rhymes,,,juvenile,,,ocm39370306,
2748,1030969,wee babies,,,,,new york,"e. p. dutton, etc., etc.⁾-1919; 1856-1926; blanchard, amy ella; waugh, ida",1882; c1882,1882,,,,monographic,,eng,text,print,48 p. : ill. ; 27 cm,,,children's poetry,,,juvenile,,15000243,02030559,
2749,8154111,"wee lucylittle prudy's ""wee croodlin' doo""",,,,,boston,"boston : lee and shepard, ©1894; lee and shepard1833-1906; lee and shepard; may, sophie; may, sophie, 1833-1906; santa claus",1894; ©1894,1894,,,,monographic,,eng,text,print; unmediated; volume,"164, [4] pages, [3] leaves of plates : illustrations ; 17 cm",family stories-1894; fiction; juvenile fiction; juvenile literature-1894; juvenile works; novel; publishers' catalogues-1894; text,,aunts; brothers and sisters; children; christmas stories; conduct of life; imagination; play; santa claussanta claus,,united states massachusetts boston,juvenile,,,ocm22455910,
2750,1030911,wee wee songs for our little pets,,,,,new york,"blakeman & masond. 1900; lee, leila",1859,,,,,monographic,,eng,text,print,"203 p. : ill., front. ; 17 cm",,,,,,,,,13747850,
2751,7653539,wee wifiea novel,,,,,new york,"a.l. burt; new york : a.l. burt, [189-?]1840-1909; carey, rosa nouchette; carey, rosa nouchette, 1840-1909",189u; [189-?],189u,,,,monographic,,eng,text,print,350 p. ; 19 cm,,,,,,,,,ocm12054632,
2752,8114415,"games and stories for the parlor and the fireside; week's delight, or, games and stories for the parlor and firesidea",,games and stories for the parlor and the fireside,,,new-york,"d. appleton & cohiggins, emily mayer","1855; 1855, ©1853",1855,,1853,,monographic,,eng,text,print; unmediated; volume,"294, [6] pages, [4] leaves of plates : illustrations ; 19 cm",juvenile literature; juvenile works; text,,children's stories; indoor games,,,juvenile,,,ocm12714833,
2753,7109714,west india boysthe,,,,,philadelphia,"american sunday-school union1820-1870; tuthill, cornelia l. (cornelia louisa)",1863; c1863,1863,,,,monographic,,eng,text,print,143 p. : ill. ; 16 cm,juvenile fiction,,child labor; christian life; pride and vanity,,,,,,ocm01495726,
2754,860219,west irish folk-tales and romances,,,,,london,"e. stockd. 1900; larminie, william",1893,,,,,monographic,,eng,text,print,"xxviii, 258 p. incl. front. 21 cm",,,folklore,,ireland,,,02028167,ocm04772886,http://digital.library.pitt.edu/cgi-bin/t/text/text-idx?c=darltext;view=toc;idno=31735054855865
2755,8061851,westward ho!,,,,,philadelphia,"macrae smith co1819-1875; 1881-1953; kingsley, charles; oakley, thornton",1855; [1855],1855,,,,monographic,,eng,text,print; unmediated; volume,"604 pages illustrations, color plates 21 cm",fiction; history; text,,history,"1558 - 1603; elizabeth, 1558-1603",great britain,,,,ocm02458994,
2756,8061827,"voyages and adventures of sir amyas leigh, knight, of burrough, in the county of devon, in the reign of her most glorious majesty queen elizabeth; westward ho!, or, the voyages and adventures of sir amyas leigh, knight, of burrough, in the county of devon, in the reign of her most glorious majesty queen elizabeth ; rendered into modern english",,"voyages and adventures of sir amyas leigh, knight, of burrough, in the county of devon, in the reign of her most glorious majesty queen elizabeth",,,london,"macmillan1819-1875; kingsley, charles",1882,,,,,monographic,,eng,text,print; unmediated; volume,591 pages ; 20 cm,fiction; history; text,,history,"1558 - 1603; elizabeth, 1558-1603",great britain,,,,ocm21783141,
2757,8061846,"westward ho!or the voyages and aventures of sir amyas leigh, knight, of burrough, in the county of devon, in the reign of her most glorious majesty queen elizabeth",,,,,new york,"new york : thomas y. crowell, 1855?; thomas y. crowell1819-1875; kingsley, charles; kingsley, charles, 1819-1875",1855; 1855?,1855,,,,monographic,,eng,text,print; unmediated; volume,"vii, 696 pages : illustrations ; 21 cm",fiction; history; text,,history,"1558 - 1603; elizabeth, 1558-1603",great britain,,,,ocm06106318,
