,identifier,title,creator,date_created,date_issued,depositor,box,folder,type_of_resource,genre
1711,31735058194030,the gil green league building bulletin,,,,university of pittsburgh,4,112,text,archival document
1712,31735068353253,mine-mill union; mine mill union; sindicato; union,,,1961-03,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1713,31735051655169,"""serve the people"" black panther flyer,",,1970,,university of pittsburgh,13,27,text,archival document
1714,31735061539460,"russian women in the building of socialism, by anna razumova",,,,university of pittsburgh,7,28,text,archival document
1715,31735060482241,students picket churchill at columbia,,,,university of pittsburgh,14,39,text,archival document
1716,31735066228267,"""the soviet union"", your questions answered, by margaret cowl,",,1934,,university of pittsburgh,4,110,text,archival document
1717,31735066228283,roots of jewish nonviolence,,,,university of pittsburgh,5,14,text,archival document
1718,31735061540633,general informational sheet for a march in harrisburg,,,,university of pittsburgh,8,70,text,archival document
1719,31735070075159,"political action; political action (milwaukee, wis.)",,,1912-05-04,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1720,31735061655977,"""vote negroes into office"" flyer",,,,university of pittsburgh,13,2,text,archival document
1721,31735066227996,shall freedom of speech apply to all americans?,,,,university of pittsburgh,2,61,text,archival document
1722,31735060482597,anti-war march,,,,university of pittsburgh,12,47,still image,archival document
1723,31735066249123,"partisan review, vol. 2 no. 7,",,,,university of pittsburgh,25,5,text,archival document
1724,31735047450279,"""a law to gag and control the american people"" pamphlet",,,,university of pittsburgh,37,10,text,archival document
1725,31735061656629,assorted march for peace flyers,,,,university of pittsburgh,12,61,text,archival document
1726,31735061659037,"""the challenge to labor"",",,1960-03,,university of pittsburgh,4,21,text,archival document
1727,31735061537506,"""communism versus fascism"", by william z. foster,",,1941-06,,university of pittsburgh,4,75,text,archival document
1728,31735058194329,"""gateway to freedom"" pamphlet,",,1925,,university of pittsburgh,12,23,text,archival document
1729,31735060482159,some facts about vietnam,,,,university of pittsburgh,14,80,text,archival document
1730,31735047450840,"""ue: the union with a difference you can feel!""",,,,university of pittsburgh,37,87,text,archival document
1731,31735061537761,"radical communists rioting in chicago,",,1932-05-07,,university of pittsburgh,4,150,still image,archival document
1732,31735061659250,"""the fight against hitlerism"", by william z. foster and robert minor,",,1941-07,,university of pittsburgh,3,143,text,archival document
1733,31735066228523,"essentials of socialism,",,1932,,university of pittsburgh,11,6,text,archival document
1734,31735065150355,mine-mill union; mine mill union; sindicato; union,,,1957-07,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1735,31735047449461,"city times vol. 1, no. 6,",,1982-03,,university of pittsburgh,37,160,text,archival document
1736,31735061655712,"""who are the friends of the negro people?"", by c.a. hathaway",,,,university of pittsburgh,1,72,text,archival document
1737,31735066227905,"the relation of religion to social ethics,",,1901,,university of pittsburgh,1,192,text,archival document
1738,31735065150132,mine-mill union; mine mill union; sindicato; union,,,1960-12,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1739,31735061538744,"discussion bulletin no. 3, ""the class nature of the buffer countries in eastern europe"", by m. stein,",,1950-06,,university of pittsburgh,11,115,text,archival document
1740,31735061659797,"""the macarthur ouster"", by eugene dennis",,,,university of pittsburgh,3,38,text,archival document
1741,31735061659961,"""industrial insurance: a snare for workers"", by mort and e.a. gilbert,",,1936,,university of pittsburgh,3,62,text,archival document
1742,31735061656546,"""peace walk to the world's fair"",",,1962-05-05,,university of pittsburgh,13,36,text,archival document
1743,31735047448554,"fraternal outlook, official organ of the international workers order,",,1941-07,,university of pittsburgh,5,19,text,archival document
1744,31735070075050,"political action; political action (milwaukee, wis.)",,,1912-02-03,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1745,31735061655688,"history of the american negro people, 1619-1918,",,1941,,university of pittsburgh,13,4,text,archival document
1746,31735061659359,"""youth fights for peace, jobs, civil rights""",,,,university of pittsburgh,4,6,text,archival document
1747,31735066228077,economic crises,,,,university of pittsburgh,2,152,text,archival document
1748,31735047450949,"""side by side..."" booklet",,,,university of pittsburgh,37,97,text,archival document
1749,31735061540856,medical bureau & north american committee to aid spanish democracy flyers (2),,,,university of pittsburgh,10,12,text,archival document
1750,31735058194220,"new foundations, v. vi, n. 4,",,1953-06,,university of pittsburgh,4,107,text,archival document
1751,31735061542811,"""join the gi rebellion!"" flyer",,,,university of pittsburgh,12,56,text,archival document
1752,31735058194360,"""save fletcher mills"" flyer,",,1952-06-13,,university of pittsburgh,1,114,text,archival document
1753,31735047450808,"""ue acts against raiding and dictatorship in the cio!"" booklet",,,,university of pittsburgh,37,82,text,archival document
1754,31735061659219,"""the u.s.a. and the u.s.s.r., war allies and friends"", by william z. foster,",,1942-10,,university of pittsburgh,3,142,text,archival document
1755,31735061544346,"""secondary concerns and role structure: a case study of the student peace union"",",,1961-12-20,,university of pittsburgh,11,142,text,archival document
1756,31735061656660,assorted flyers,,,,university of pittsburgh,12,60,text,archival document
1757,31735051655490,"lc news letter vol. 3, no. 1,",,1940-01,,university of pittsburgh,14,20,text,archival document
1758,31735061659821,"""social and national security"", by earl browder,",,1938-12,,university of pittsburgh,3,21,text,archival document
1759,31735047449388,"""united steelworkers of america 1397 rank and file, local issues"",",,1980,,university of pittsburgh,,141,text,archival document
1760,31735061538462,"""build a labor party now"", by george clarke,",,1946-08,,university of pittsburgh,11,102,text,archival document
1761,31735059397657,"drum hail james johnson,",,1970,,university of pittsburgh,1,105,text,archival document
1762,31735061537845,"""do you know your neighbor""",,,,university of pittsburgh,6,45,text,archival document
1763,31735060483025,"vappu,",,1928,,university of pittsburgh,5,25,text,archival document
1764,31735061659383,a pamphlet for the communist party presidential candidate gus hall and jarvis tyner for vice president,,,,university of pittsburgh,3,147,text,archival document
1765,31735061658914,"""security with fdr"", by vito marcantonio,",,1944-09,,university of pittsburgh,4,26,text,archival document
1766,31735065150215,mine-mill union; mine mill union; sindicato; union,,,1959-04,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1767,31735061537621,"""the red-baiters menace america"", by eugene dennis,",,1946-10,,university of pittsburgh,4,72,text,archival document
1768,31735061659177,pamphlet about reuben w. borough,,,,university of pittsburgh,3,141,text,archival document
1769,31735066228259,"""why communism?"", plain talks on vital problems, by m.j. olgin,",,1935,,university of pittsburgh,4,85,text,archival document
1770,31735061656769,the profits of religion,,,,university of pittsburgh,1,186,text,archival document
1771,31735058193990,"the irregular n. 5,",,1966-02-14,,university of pittsburgh,11,133,text,archival document
1772,31735066228861,"""300 million slaves and serfs"", labor under the fascist new economic order, by jurgen kuczynski,",,1943,,university of pittsburgh,7,58,text,archival document
1773,31735061655837,"""henry winston meets angela davis"", by gene tournour",,,,university of pittsburgh,1,68,text,archival document
1774,31735066228697,"""a new look at cuba"", the challenge to kennedy, by jesse gordon and gen. hugh b. hester",,,,university of pittsburgh,8,81,text,archival document
1775,31735061540773,"washington and lincoln, the american tradition, by joseph north",,,,university of pittsburgh,10,18,text,archival document
1776,31735070075183,"political action; political action (milwaukee, wis.)",,,1912-05-25,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1777,31735051655664,"all night vigil,",,1963-10-24,,university of pittsburgh,13,22,text,archival document
1778,31735061655803,"the legacy of slavery and the roots of black nationalism, by eugene d. genovese",,,,university of pittsburgh,1,80,text,archival document
1779,31735061543983,"""socialism: world without race prejudice"", by eric hass",,,,university of pittsburgh,10,53,text,archival document
1780,31735060483082,"african american communist angelo herndon [associated press photographs],",,,,university of pittsburgh,1,4,still image,archival document
1781,31735047449149,"""the people must act to heal america's wounds"" pamphet,",,,,university of pittsburgh,37,66,text,archival document
1782,31735059397806,"the new liberator,",,1962-06-07,,university of pittsburgh,14,25,text,archival document
1783,31735061537472,"red may day parade,",,1935-05-06,,university of pittsburgh,4,159,still image,archival document
1784,31735067913149,mine-mill union; mine mill union; sindicato; union,,,1965-08,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1785,31735061537340,"communists picketing in front of the japanese consulate,",,1937-07-31,,university of pittsburgh,4,131,still image,archival document
1786,31735066228739,"""smog over los angeles"",",,1959,,university of pittsburgh,8,49,text,archival document
