,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor 
1537,31735066205307,"""Tom Mooney"" Files",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,X. Labor,"Box 14, Folder 12",ULS Archives Service Center,University of Pittsburgh
1538,31735066205315,Assorted memorabilia,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XX. Student Peace Union (SPU),"Box 12, Folder 22",ULS Archives Service Center,University of Pittsburgh
1539,31735066205323,"""I Support Consumers Education and Protective Association"" card",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XIII. Other Radical/Leftist Organizations,"Box 8, Folder 89",ULS Archives Service Center,University of Pittsburgh
1540,31735066227731,"Negro History Week,",,,1951,1951-01-01T00:00:00,1951,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 12",ULS Archives Service Center,University of Pittsburgh
1541,31735066227749,"""The Time is Now! Mr. President Wipe Out Slums and Ghettos! Billions for Life-Not Death!"" Open Letter",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 39",ULS Archives Service Center,University of Pittsburgh
1542,31735066227756,"Some Aspects of the Negro Question in the United States, by James E. Jackson,",,,1959-07,1959-07-01T00:00:00,July 1959,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 42",ULS Archives Service Center,University of Pittsburgh
1543,31735066227764,American Negro Problems,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 49",ULS Archives Service Center,University of Pittsburgh
1544,31735066227772,On Certain Aspects of Bourgeois Nationalism Pamphlet,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 53",ULS Archives Service Center,University of Pittsburgh
1545,31735066227780,"Black Coal Miners in the United States, by Paul Nyden",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 57",ULS Archives Service Center,University of Pittsburgh
1546,31735066227798,"The Negro Today, by Herbert Aptheker,",,,1962,1962-01-01T00:00:00,1962,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 69",ULS Archives Service Center,University of Pittsburgh
1547,31735066227806,"The Communist Position on the Negro Question,",,,1947-02,1947-02-01T00:00:00,February 1947,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 76",ULS Archives Service Center,University of Pittsburgh
1548,31735066227814,"On the Struggle for Peace and Freedom, by Benjamin J. Davis, Jr.",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 81",ULS Archives Service Center,University of Pittsburgh
1549,31735066227822,"Special Report, Lunch- Counter Desegregation in Corpus Christi, Galveston, and San Antonio, Texas, by Kenneth Moreland,",,,1960-05-10,1960-05-10T00:00:00,"May 10, 1960",,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 120",ULS Archives Service Center,University of Pittsburgh
1550,31735066227830,"From Protest to Politics: The Future of the Civil Rights Movement, by Bayard Rustin,",,,1965-02,1965-02-01T00:00:00,February 1965,,text,,,archival document,,,,,American Left Ephemera Collection,I. African Americans and the Left,"Box 1, Folder 122",ULS Archives Service Center,University of Pittsburgh
1551,31735066227848,"The American Struggle for Peace,",,,1952,1952-01-01T00:00:00,1952,,text,,,archival document,,,,,American Left Ephemera Collection,III. Anti-War Propaganda,"Box 1, Folder 147",ULS Archives Service Center,University of Pittsburgh
1552,31735066227855,"A Key to Survival, by Margret Hofmann,",,,1962,1962-01-01T00:00:00,1962,,text,,,archival document,,,,,American Left Ephemera Collection,III. Anti-War Propaganda,"Box 1, Folder 148",ULS Archives Service Center,University of Pittsburgh
1553,31735066227863,"Military ""Glory"" in the Colleges, by Paul Blanshard,",,,1925-02-18,1925-02-18T00:00:00,"February 18, 1925",,text,,,archival document,,,,,American Left Ephemera Collection,III. Anti-War Propaganda,"Box 1, Folder 172",ULS Archives Service Center,University of Pittsburgh
1554,31735066227871,"Report to FDR, Documentary Evidence on the Origins of the Cold War,",,,1955,1955-01-01T00:00:00,1955,,text,,,archival document,,,,,American Left Ephemera Collection,III. Anti-War Propaganda,"Box 1, Folder 179",ULS Archives Service Center,University of Pittsburgh
1555,31735066227889,"""Peace on Earth..."", by Rev. Clarence E. Duffy, Priest of the Catholic Church,",,,1952,1952-01-01T00:00:00,1952,,text,,,archival document,,,,,American Left Ephemera Collection,IV. Christian Socialism,"Box 1, Folder 187",ULS Archives Service Center,University of Pittsburgh
1556,31735066227897,"The Atomic Arming of the West German Federal Republic- An Imminent Danger To Peace,",,,1964,1964-01-01T00:00:00,1964,,text,,,archival document,,,,,American Left Ephemera Collection,III. Anti-War Propaganda,"Box 1, Folder 166",ULS Archives Service Center,University of Pittsburgh
1557,31735066227905,"The Relation of Religion to Social Ethics,",,,1901,1901-01-01T00:00:00,1901,,text,,,archival document,,,,,American Left Ephemera Collection,IV. Christian Socialism,"Box 1, Folder 192",ULS Archives Service Center,University of Pittsburgh
1558,31735066227913,"What Everyone Should Know About the ""Bill of Rights"" and other Constitutional Guarantees of Individual Freedom, A Scriptographic Study Unit,",,,1969,1969-01-01T00:00:00,1969,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 10",ULS Archives Service Center,University of Pittsburgh
1559,31735066227921,"Censored News Of Your America, Will America Become a Land of Whispers?,",,,1950-09,1950-09-01T00:00:00,September 1950,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 11",ULS Archives Service Center,University of Pittsburgh
1560,31735066227939,"The Right to Travel, by Corliss Lamont,",,,1957,1957-01-01T00:00:00,1957,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 14",ULS Archives Service Center,University of Pittsburgh
1561,31735066227947,"The Reign of Witches, The Struggle Against the Alien and Sedition Laws, by Elizabeth Lawson,",,,1952,1952-01-01T00:00:00,1952,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 27",ULS Archives Service Center,University of Pittsburgh
1562,31735066227954,"Red Tape and Barbed Wire, by Sender Garlin,",,,1952,1952-01-01T00:00:00,1952,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 28",ULS Archives Service Center,University of Pittsburgh
1563,31735066227962,"600 Prominent Americans Ask President to Rescind Biddle Decision,",,,1942,1942-01-01T00:00:00,1942,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 43",ULS Archives Service Center,University of Pittsburgh
1564,31735066227970,"Vengeance of the Young, The Story of the Smith Act Children, by Albert E. Kahn,",,,1952-06,1952-06-01T00:00:00,June 1952,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 55",ULS Archives Service Center,University of Pittsburgh
1565,31735066227988,"The Crime Against Jean Field, by Albert E. Kahn,",,,1952-02,1952-02-01T00:00:00,"February, 1952",,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 58",ULS Archives Service Center,University of Pittsburgh
1566,31735066227996,Shall Freedom of Speech Apply to all Americans?,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 61",ULS Archives Service Center,University of Pittsburgh
1567,31735066228002,"The Strange Trial of Stanley Nowak, by Conrad Komorowski,",,,1954-12,1954-12-01T00:00:00,December 1954,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 63",ULS Archives Service Center,University of Pittsburgh
1568,31735066228010,"McCarthy on Trial,",,,1954,1954-01-01T00:00:00,1954,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 64",ULS Archives Service Center,University of Pittsburgh
1569,31735066228028,"""Journal for 1956, Published for the 6th Annual Conference to Repeal the Walter-McCarran Law and Defend its Victims"",",,,1956-04-07,1956-04-07T00:00:00,"April 7, 1956",,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 77",ULS Archives Service Center,University of Pittsburgh
1570,31735066228036,"""An Open Letter to the American People""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 79",ULS Archives Service Center,University of Pittsburgh
1571,31735066228044,"""Let Freedom Ring for Earl Browder"", by Carl Ross,",,,1942-02,1942-02-01T00:00:00,February 1942,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 97",ULS Archives Service Center,University of Pittsburgh
1572,31735066228051,"What is the New Deal?, by Earl Browder",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 131",ULS Archives Service Center,University of Pittsburgh
1573,31735066228069,"""On Certain Aspects of Bourgeois Nationalism"" Pamphlet",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 150",ULS Archives Service Center,University of Pittsburgh
1574,31735066228077,Economic Crises,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 152",ULS Archives Service Center,University of Pittsburgh
1575,31735066228085,"""The Platform of the Class Struggle"", National Platform of the Workers (Communist) Party,",,,1928,1928-01-01T00:00:00,1928,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 1",ULS Archives Service Center,University of Pittsburgh
1576,31735066228093,"""A Brief History of U.S. Asian Labor"", By Karl Yoneda",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 16",ULS Archives Service Center,University of Pittsburgh
1577,31735066228101,"""Make the Democrats Keep Their Promises"",",,,1933-06,1933-06-01T00:00:00,"June, 1933",,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 45",ULS Archives Service Center,University of Pittsburgh
1578,31735066228119,"""Youth Confronts the Blue Eagle"", By Gil Green",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 46",ULS Archives Service Center,University of Pittsburgh
1579,31735066228127,"""Why Work for Nothing?"", By Herman Schendel,",,,1946,1946-01-01T00:00:00,1946,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 56",ULS Archives Service Center,University of Pittsburgh
1580,31735066228135,"Clarity, Notes on the National Question,",,,1944-09,1944-09-01T00:00:00,"September, 1944",,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 69",ULS Archives Service Center,University of Pittsburgh
1581,31735066228143,"""The History of May Day"", By Alexander Trachtenberg (3),",,,,,"1935, 1937, 1947",,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 72",ULS Archives Service Center,University of Pittsburgh
1582,31735066228150,"Educational Bulletin,",,,1956-03,1956-03-01T00:00:00,"March, 1956",,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 83",ULS Archives Service Center,University of Pittsburgh
1583,31735066228168,"""More Agitation, More Propaganda!, By E. Fisher",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 90",ULS Archives Service Center,University of Pittsburgh
1584,31735066228176,"""Where Do We Go From Here?"", By ""Americus"",",,,1948-11-06,1948-11-06T00:00:00,"November 6, 1948",,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 103",ULS Archives Service Center,University of Pittsburgh
1585,31735066228184,"""Jews and the National Question"", By Hyman Levy,",,,1958,1958-01-01T00:00:00,1958,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 122",ULS Archives Service Center,University of Pittsburgh
1586,31735066228192,"""Program of the Communist International"",",,,1929-12,1929-12-01T00:00:00,"December, 1929",,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 3, Folder 150",ULS Archives Service Center,University of Pittsburgh
