id,title,uniform_title,alternative_title,enumeration_chronology,creator,contributor,associated_name,publication_place,publisher,publication_date,start_date,end_date,encoded_date,creation_date,display_date,copyright_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,isbn,issn,lccn,oclcn,url
9971571173406236,"French colonial question, 1789-1791: dealings of the Constituent Assembly with problems arising from the revolution in the West Indies, The",,,,"Garrett, Mitchell B. (Mitchell Bennett), 1881-1959",,,"Ann Arbor, Mich",George Wahr,,,,,,,,,monographic,,English,text,electronic resource|||remote|||computer|||online resource,"1 online resource (iv, 167 pages)",bibliography|||text,,Slave insurrections|||Blacks|||Politics and government|||History|||Colonies|||Administration|||Revolution (Haiti : 1791-1804),"To 1804|||To 1791|||Revolution, 1791-1804","Dominican Republic|||West Indies, French|||Haiti|||France",,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.llmcdigital.org/default.aspx?redir=40707
9971571423406236,"account of the insurrection in St. Domingo: begun in August 1791, taken from authentic sources, An",,,,"Hopkirk, J. G. (John Glassford)",,,Edinburgh|||London,William Blackwood|||T. Cadell,,,,,,,,,monographic,,English,text,electronic resource|||remote,"1 online resource (59, [1] p. (last blank))",,,Slave insurrections|||Slavery|||Justification|||History,"Revolution, 1791-1804","West Indies, British|||West Indies|||Haiti",,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.llmcdigital.org/default.aspx?redir=31676
9971574913406236,Lettre aux citoyens de couleur et nègres libres de Saint-Domingue et des autres isles françoises de l'Amérique,,,,"Grégoire, Henri, 1750-1831",,,Paris?,De l'imprimerie du Patriote françois ...,,,,1791,,,,,monographic,,French,text,electronic resource|||remote,1 online resource (15 p.),Early works to 1800,,"Racially mixed people|||Legal status, laws, etc|||Politics and government|||History|||Colonies","1791-1804|||Revolution, 1791-1804|||1789-1799",Haiti|||France,,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.llmcdigital.org/default.aspx?redir=31113
9971574943406236,"Relation authentique de tout ce qui s'est passé à Saint-Domingue avant et après le départ forcé de l'Assemblée coloniale, composée de 85 membres, sur le vaisseau de guerre le Léopard, commandé per M. de Santo-Dominguo, créole de cette isle, et bon patriote: avec la correspondance des sieurs de Peynier, gouverneur, Coutard, et autres commandants et officiers tant de terre que de mer, ennemis des colons patriotes, interceptée par l'activité de l'Assemblée coloniale et mes municipalités de Saint-Domingue. Correspondance secrète des députés de Saint-Domingue avec les comités de cette isle",Correspondance secrète des députés de Saint-Domingue avec les comités de cette isle,,,,,,Paris],[publisher not identified],,1790,1792,1790/1792,,,,,monographic,,French,text,electronic resource|||remote|||computer|||online resource,"1 online resource (74, [iii]-iv, [5]-53) pages",Sources|||text,,Blacks|||History|||Colonies,To 1791,America|||Haiti|||France,,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.llmcdigital.org/default.aspx?redir=31114
9971575323406236,Réponse aux libelles séditieux publiés à Philadelphie contre les hommes de couleur de Saint-Domingue,,,,"Gatereau, Louis.",,,Philadelphia,s.n.,,,,1796,,,,,monographic,,French,text,electronic resource|||remote,1 online resource (46 p.),,,Racially mixed people|||Libel and slander,,Haiti,,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.llmcdigital.org/default.aspx?redir=31125
9971575653406236,Saint-Domingue: la société et la vie créoles sous l'ancien régime (1629-1789),,,,"Vaissière, Pierre de, 1867-1942",,,Paris,Perrin,,,,,,,,,monographic,,French,text,electronic resource|||remote,"1 online resource (viii, 384 p., 11 leaves of plates) : ill., map, 2 ports.",bibliography,,Creoles|||Blacks|||History|||Social life and customs,To 1791,Haiti,,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.llmcdigital.org/default.aspx?redir=31392
9971576443406236,"Mémoire en faveur des gens de couleur ou sang-mêlés de St.-Domingue, & des autres isles françoises de l'Amérique, adressé à l'Assemblée nationale",,,,"Grégoire, Henri, 1750-1831",,,A Paris,"Chez Belin, libraire ...",,,,,,,,,monographic,,French,text,electronic resource|||remote,1 online resource (52 p.),bibliography,,Blacks|||Civil rights|||Racially mixed people|||Race relations,,Haiti,,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.llmcdigital.org/default.aspx?redir=31357
9971576453406236,"Correspondance secrette des colons députés à l'Assemblée constituante: servant à faire connaître l'esprit des colons en général, sur la Révolution",,Correspondance secrète des colons députés à l'Assemblée constituante,,,"Saint-Domingue, Députés.|||France, Assemblée nationale constituante (1789-1791)",,À Paris,"De l'Impr. d'Anjubault, Maison de l'Assomption, Rue Honoré, no. 20",,1790,1793,1790/1793,,,,,monographic,,French,text,electronic resource|||remote|||computer|||online resource,"1 online resource (ii, [1], 8-43 pages)",Sources|||text,,Blacks|||History|||Colonies,To 1791,America|||Haiti|||France,,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.llmcdigital.org/default.aspx?redir=31491
9971577473406236,"Mémoire pour les habitans de la partie du sud de Saint-Domingue, servant à prouver",,Mémoire pour les habitants de la partie du sud de Saint-Domingue,,,,,Haiti?,s.n.,,,,1785,,,,,monographic,,French,text,electronic resource|||remote,"1 online resource (47, [1] p.)",Early works to 1800,,Slavery|||Slave trade,,Haiti,,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.llmcdigital.org/default.aspx?redir=31151
9971580633406236,"Discours sur la nécessité politique de révoquer le décret du 24 septembre 1791, pour mettre fin aux troubles de Saint Domingue ; prononcé à l'Assemblée nationale, le 2 mars 1792",,,,"Brissot de Warville, J.-P. (Jacques-Pierre), 1754-1793","France, Assemblée nationale législative (1791-1792)",,Paris],"De l'Imprimerie du Patriote françois, place du Théâtre Italien",,,,1792,,,,,monographic,,French,text,electronic resource|||remote|||computer|||online resource,1 online resource (56 pages),Early works to 1800|||text,"The declaration of September 24, 1791 made by the Assemblee nationale constituante annuled the decree of the 15th of May which assured the white colonists' exclusive power of men of color and slaves in the West Indies.","Slaves|||Legal status, laws, etc|||Slavery|||Politics and government|||History|||Colonies|||Revolution (Haiti : 1791-1804)","1791 - 1804|||1791-1804|||Revolution, 1791-1804",Haiti|||France,,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.llmcdigital.org/default.aspx?redir=31117
9971585003406236,Adresse à l'Assemblée nationale par les hommes de couleur libres de Saint-Domingue,,"À messieurs de l'Assemblée générale de la partie franc̜aise de Saint-Domingue, séant à Saint-Marc",,"Mina, Michel.","Mina, Michel.",,S.l,s.n.,,,,1791,,,,,monographic,,French,text,electronic resource|||remote,1 online resource (122 p.),,,"Racially mixed people|||Legal status, laws, etc|||History","Revolution, 1791-1804",Haiti,,,,,,,,http://pitt.idm.oclc.org/login?url=http://www.llmcdigital.org/default.aspx?redir=31196
9971770183406236,"Caribbean liberators: bold, brilliant and Black personalities and organizations",,,,"Teelucksingh, Jerome.",,,"Palo Alto, CA",Academica Press,,,,2013,,,,,monographic,,English,text,print,"xxii, 294 p. ; 24 cm.",bibliography|||biography,,Blacks|||History|||Politics and government|||Black nationalism,20th century,Caribbean Area; Caribbean Sea|||Caribbean Area,,,,9781936320356 (alk. paper)|||1936320355 (alk. paper),,2012022738,,
9971771293406236,Circunscripciones especiales indígenas y afro (1991-2010): cuestionamientos a la representación identitaria en el Congreso de Colombia,,,,"Escandón Vega, Marcela Patricia.",,,"Bogotá, D.C., Colombia","Universidad de los Andes, Facultad de Ciencias Sociales-CESO, Departamento de Ciencia Política",,,,,,,,1. ed.,monographic,,Spanish,text,print,"xi, 57 p. : ill., maps ; 24 cm.",bibliography,,Indians of South America|||Politics and government|||Blacks|||Representative government and representation|||Elections|||Election law|||Minority legislators,,Colombia,,,,9789586956567|||9586956563,,,,
9971775313406236,"producción de la libertad: economía de los esclavos manumitidos en Río de Janeiro a mediados del siglo XIX, La",,,,"Valencia Villa, Carlos Eduardo.",,,Bogotá :,"Instituto Colombiano de Antropología e Historia,",,,,2011,,,,Primera edición.,monographic,,Spanish,text,print|||unmediated|||volume,275 pages : illustrations ; 24 cm.,bibliography|||text,,Slaves|||Economic conditions|||Emancipation|||History|||Slavery|||Freedmen|||Blacks|||Social conditions,19th century,Brazil|||Rio de Janeiro,,,,9789588181714|||9588181712,,,,
9971796373406236,Cuban identity and the Angolan experience,,,,"Peters, Christabelle, 1961-","ebrary, Inc",,New York,Palgrave Macmillan,,,,,,,,1st ed.,monographic,,English,text,electronic resource|||remote,1 online resource.,bibliography,,"National characteristics, Cuban|||Blacks|||Race identity|||History|||Cuba|||Civilization|||African influences|||Social aspects|||Participation, Cuban|||Race relations","20th century|||Civil War, 1975-2002",Angola|||Cuba,,,,1137119284 (electronic bk.)|||9781137119285 (electronic bk.)|||9780230340930 (hardback : alk. paper)|||0230340938 (hardback : alk. paper),,,,http://pitt.idm.oclc.org/login?url=http://site.ebrary.com/lib/pitt/docDetail.action?docID=10623195
9971810903406236,Performing the US Latina & Latino borderlands,,Performing the US Latina and Latino borderlands,,,"Aldama, Arturo J., 1964-|||Sandoval, Chela, 1956-|||García, Peter J.",,Bloomington,Indiana University Press,,,,2012,,,,,monographic,,English,text,print,"xv, 504 p. : ill. ; 23 cm.",bibliography|||government publication,,Hispanic Americans in the performing arts|||Hispanic Americans|||Ethnic identity,,United States,,,,9780253002952 (cloth : alk. paper)|||0253002958 (cloth : alk. paper)|||9780253005748 (pbk. : alk. paper)|||0253005744 (pbk. : alk. paper)|||9780253008770 (ebook)|||0253008778 (ebook),,2012013047,,
9971839353406236,In extremis: death and life in twenty-first-century Haitian art,,,,,"Cosentino, Donald, 1941- (editor of compilation)|||Fowler Museum at UCLA (sponsoring body, host institution)","Cosentino, Donald, 1941- (editor of compilation)|||Fowler Museum at UCLA (sponsoring body, host institution)",Los Angeles :,"Fowler Museum at UCLA,",,,,2012,,,2012,,monographic,,English,text,print|||unmediated|||volume,196 pages : color illustrations ; 29 cm,Exhibitions|||bibliography|||text,,"Art, Haitian|||Death in art|||Vodou in art",21st century,Haiti,,,,9780984755004 (soft cover)|||0984755004 (soft cover),,2012024963,,
9971850643406236,"Silencing race: disentangling Blackness, colonialism, and national identities in Puerto Rico",,,,"Rodríguez-Silva, Ileana M., 1970-","ebrary, Inc",,New York,Palgrave Macmillan,,,,,,,,1st ed.,monographic,,English,text,electronic resource|||remote,1 online resource.,bibliography,,"Race relations|||History|||National characteristics, Puerto Rican|||Blacks|||Race identity Puerto Rico|||Working class|||Colonial influence",19th century,Puerto Rico,,,,1137263229 (electronic bk.)|||9781137263223 (electronic bk.)|||9781137263216 (hardback : alk. paper)|||1137263210 (hardback : alk. paper),,,,http://pitt.idm.oclc.org/login?url=http://site.ebrary.com/lib/pitt/docDetail.action?docID=10623158
9971882963406236,"Rebel dance, renegade stance: Timba music and Black identity in Cuba",,,,"Vaughan, Umi.",,,Ann Arbor,University of Michigan Press,,,,2012,,,,,monographic,,Spanish|||English,text,print,"xii, 203 p. : ill. ; 24 cm.",History and criticism|||bibliography,,Timba (Music)|||History and criticism|||Dance music|||Dance|||Blacks|||Race identity|||Social life and customs,,Cuba,,,,9780472118489 (cloth : alk. paper)|||047211848X (cloth : alk. paper)|||9780472028696 (e-book)|||0472028693 (e-book),,2012012837,,
9972011313406236,"Racial subordination in Latin America: the role of the state, customary law, and the new civil rights response",,,,"Hernández, Tanya Katerí",,"Hernández, Tanya Katerí (author)",New York,Cambridge University Press,,,,,,,,,monographic,,English,text,print|||unmediated|||volume,"viii, 247 pages : maps ; 24 cm",bibliography|||text,"""There are approximately 150 million people of African descent in Latin America yet Afro-descendants have been consistently marginalized as undesirable elements of the society. Latin America has nevertheless long prided itself on its absence of U.S.-styled state-mandated Jim Crow racial segregation laws. This book disrupts the traditional narrative of Latin America's legally benign racial past by comprehensively examining the existence of customary laws of racial regulation and the historic complicity of Latin American states in erecting and sustaining racial hierarchies. Tanya Katerí Hernández is the first author to consider the salience of the customary law of race regulation for the contemporary development of racial equality laws across the region. Therefore, the book has a particular relevance for the contemporary U.S. racial context in which Jim Crow laws have long been abolished and a ""post-racial"" rhetoric undermines the commitment to racial equality laws and policies amidst a backdrop of continued inequality""--","Race discrimination|||Law and legislation|||Africans|||Legal status, laws, etc|||Customary law|||Civil rights",,Latin America,,,,9781107024861|||1107024862,,2012017768,,
9972051043406236,"Programa de apoyo a la lucha contra la trata de personas, especialmente mujeres, niñas y niños: ATN/SF 9027-PR, SMPR-BID : componente estadístico",,,,,"Paraguay, Dirección General de Estadística, Encuestas y Censos.|||Paraguay, Secretaría de la Mujer.",,"Asunción, Paraguay :",DGEEC :,,,,2009,,,,,monographic,,Spanish,text,print|||unmediated|||volume,"107 pages : illustrations, color maps ; 30 cm",government publication|||statistics|||text,,Human trafficking|||Child trafficking|||Women slaves|||Child sexual abuse,,Paraguay,,,,,,,,
9972059043406236,Calunga and the legacy of an African language in Brazil,,,,"Byrd, Steven, 1973-",,,Albuquerque,University of New Mexico Press,,,,,,,,,monographic,,English,text,print,"x, 278 p. : ill., maps ; 24 cm.",bibliography|||government publication,,Portuguese language|||Dialects|||Foreign elements|||African|||African influences|||African languages|||Influence on Portuguese|||Civilization,,Minas Gerais|||Brazil,,,,9780826350862 (cloth : alk. paper)|||0826350860 (cloth : alk. paper)|||9780826350886 (electronic)|||0826350887 (electronic),,2012022589,,
9972097483406236,Slavery in Africa and the Caribbean: a history of enslavement and identity since the 18th century,,,,,"Lovejoy, Paul E.|||Ojo, Olatunji.|||Hunt, Nadine.|||Canadian Association of African Studies",,London|||New York,I.B. Tauris,,,,,,,,,monographic,,English,text,print,"xii, 224 p. : ill., maps ; 22 cm.",Congresses|||bibliography|||conference publication|||festschrift,,Slavery|||History|||Slaves|||Social conditions|||Psychological aspects,,Caribbean Area; Caribbean Sea|||Caribbean Area|||Africa,,,,9781780761152 (hbk.)|||1780761155 (hbk.),,,,
9972125853406236,"believers: the hidden world of West Indian spiritualism in New York, The",,,,"Ashby, Glenville C.",,,London,Hansib,,,,,,,,,monographic,,English,text,print,"xii, 188 p., [16] p. of plates : ill., ports. ; 23 cm.",,,Afro-Caribbean cults|||Spiritualism|||West Indians|||Religion|||Social life and customs|||Religious life and customs,,New York (State)|||New York (N.Y.)|||New York,,,,9781906190477 (pbk.)|||190619047X (pbk.),,,,
9972227623406236,Latining America: Black-Brown passages and the coloring of Latino/a studies,,,,"Milian, Claudia.",,,Athens :,"University of Georgia Press,",,,,2013,,,2013,,monographic,,English,text,print|||unmediated|||volume,"x, 301 pages : illustrations ; 24 cm.",bibliography|||government publication|||text,,Hispanic Americans|||Ethnic identity|||Race identity|||Study and teaching (Higher)|||Intellectual life|||Ethnicity in literature|||American literature|||Hispanic American authors|||History and criticism|||Race|||Social aspects|||Cultural pluralism|||Ethnic relations|||Race relations,,United States,,,,9780820344355 (hardcover : alkaline paper)|||0820344354 (hardcover : alkaline paper)|||9780820344362 (paperback : alkaline paper)|||0820344362 (paperback : alkaline paper),,2012028061,,
