,id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclcn
518,554654,"SUGIA, Sprache und Geschichte in Afrika",,Sprache und Geschichte in Afrika,,,Hamburg,H. Buske,,1979,9999,,serial,Annual,ger|||eng|||fre,text,print,v. : ill. ; 21 cm.,,,African languages|||Periodicals|||Languages|||History,,,,,,0170-5946,80642835 //r83,
519,7245802,Suid-Afrikaanse tydskrif vir natuurwetenskap en tegnologie (Online),,SATNT|||South African journal of science and technology|||Natuurwetenskap en Tegnologie|||African Journals,,Suid-Afrikaanse Akademie vir Wetenskap en Kuns (issuing body.),[Pretoria] :,Suid-Afrikaanse Akademie vir Wetenskap en Kuns,,1982,9999,,serial,Quarterly,afr|||eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Science|||Natuurwetenschappen|||Technologie|||African Journals,,,,Tydskrif vir Natuurwetenskappe (OCoLC)609581483,,2222-4173|||0254-3486,,
520,4777979,Sunday times,"Sunday times (Johannesburg, South Africa)",,,,Johannesburg [South Africa],Sunday Times Syndicate,,1906,9999,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,newspaper|||text,,South African newspapers,,South Africa Johannesburg,,,,0039-5331,,
521,6944489,Synergies Algérie (En ligne),,Algérie,,,"Sylvains-les-Moulins, France",GERFLINT,,2007,9999,,serial,Three times a year,fre,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,North African literature (French)|||French language|||Study and teaching|||Arabic speakers,,,,,,2260-5029,,
522,7660550,Systèmes de pensée en Afrique noire,,Sacrifice cahier 2-<6>|||Totémismes cahier 15,,,Paris],"EPHE, Vème section",1975-,1975,9999,,serial,Unknown,eng|||fre,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,Religion|||Subsaharan Africa|||philosophy|||African religions|||anthropology|||Vie intellectuelle,,,,,,0294-7080,,
523,540580,"Tennessee star, The",,,,,"Nashville, Tenn",,,1886,1891,,serial,Unknown,eng,text,microfilm,,newspaper,,African American newspapers,,United States Tennessee Nashville,,,,,,
524,4188518,"Tennessee tribune, The","Tennessee Tribune (Nashville, Tenn. : 1992)",,,,"Nashville, Tenn",Perry & Perry & Associates,,1992,9999,,serial,"Weekly, Jan. 2, 1995-|||Monthly, <Dec. 1992>-Dec. 1994|||Weekly",eng,text,electronic|||electronic resource|||remote,,African American newspapers-Tennessee-Nashville|||Newspapers|||newspaper,,African Americans,,United States Tennessee Davidson Nashville,,,,1067-5280,,
525,6789105,Thought and practice: a journal of the Philosophical Association of Kenya,"Thought and practice (Nairobi, Kenya)",Journal of the Philosophical Association of Kenya,,Philosophical Association of Kenya (issuing body.),"Nairobi, Kenya :","Philosophical Association of Kenya,",[2009]-,2009,9999,,serial,Semiannual,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,"Philosophy, African|||Social sciences|||Philosophy",,,,,,2076-7714,,
526,7889654,"times, The","Times (Saxonwold, Johannesburg, South Africa)",,,,Saxonwold [Johannesburg],Johncom Media Investments,,2007,9999,,serial,Daily (Monday-Friday),eng,text,electronic|||electronic resource|||remote,,Newspapers|||South African newspapers|||newspaper,,,,South Africa Johannesburg,,,,1996-5516,,
527,6844516,Track two,,Track 2,,,Rondebosch,Centre for Intergroup Studies,1992-,1992,2003,,serial,Quarterly,eng,text,electronic|||electronic resource|||remote,,Electronic journals|||Periodicals|||periodical,,Social conflict|||Conflict management|||Violence|||Social conditions|||African Journals,Since 1960|||1960-|||1994-,,,,,1019-7435,,
528,1623836,Transforming anthropology: a publication of the Association of Black Anthropologists,,,,,"Washington, D.C",The Association,1990-,1990,9999,,serial,Irregular|||Completely irregular,eng,text,print,v. : ill. ; 28 cm.,Periodicals|||periodical,,Anthropology|||African American anthropologists,,,,,,1051-0559,90641035|||sn 90000271,
529,4805876,Transforming anthropology: a publication of the Association of Black Anthropologists,Transforming anthropology (Online),,,,"Washington, D.C",American Anthropological Association,,1990,9999,,serial,"Semiannual, <Apr. 2007->|||Irregular, 1990-|||Completely irregular",eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Anthropology|||African American anthropologists,,,,,,1548-7466|||1051-0559,,
530,9247715,Tribadism: information newsletter for black lesbian womyn & our friends,,,,,"Brooklyn, New York :","Tribadism,",1996-,1996,uuuu,,serial,Monthly,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||periodical|||text,,African American lesbians|||Gay liberation movement,,,,,,,,
531,527792,"Twin=city American, The",,Twin city American,,,Minneapolis and St. Paul,,,1899,1899,,serial,Unknown,eng,text,microfilm,,newspaper,,African American newspapers,,United states Minnesota Minneapolis,,,Afro=American advance (OCoLC)1478471,,,
532,5605578,Tydskrif vir letterkunde,,TL|||Journal for literature|||SA ePublications,,,"Pretoria, South Africa :",Tydskrif vir Letterkunde Association,,1951,9999,,serial,Twice a year|||Semiannual,afr|||dut|||eng|||fre,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Afrikaans literature|||South African literature|||African literature|||Letterkunde|||Afrikaans|||Sabinet African ePublications (SA ePublications),,,,,,2309-9070|||0041-476X,,
533,5530700,U.S. diversity markets report,,US diversity markets report|||United States diversity markets report,,,"Miami, FL",Synovate,2006-,2006,9999,,serial,Biennial,eng,text,print,v. : ill. ; 28 cm.,Periodicals|||periodical|||statistics,,Hispanic American consumers|||African American consumers|||Asian American consumers|||Market surveys,,,,"U.S. Hispanic market (Miami, Fla. : 1989) 1062-1598 (DLC) 94641033 (OCoLC)19880873",,1559-5714,2006212728,
534,5573173,U.S. diversity markets report,U.S. diversity markets report (CD-ROM),United States diversity markets report,,,"Miami, FL",Synovate,2006-,2006,9999,,serial,Biennial,eng,text,electronic|||electronic resource|||optical disc,CD-ROMs ; 4 3/4 in.,Periodicals|||Statistics|||periodical,,Hispanic American consumers|||African American consumers|||Asian American consumers|||Market surveys,,,,,,1559-5722,2006212729,
535,8202317,U.S. relations with Central African Republic,,,,"United States, Department of State., Bureau of African Affairs, (issuing body.)","[Washington, D.C.] :","U.S. Department of State, Bureau of African Affairs,",2012-,2012,9999,,serial,Irregular|||Completely irregular,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource.,Periodicals|||text,,Foreign relations|||Foreign economic relations,,,,"Background note, Central African Republic (DLC) 2003232085 (OCoLC)53465118",,,2015231527,
536,3877337,Ufahamu: journal of the African Activist Association,,,,,"Los Angeles, Calif","African Activist Association, African Studies Center, University of California",c1970-,1970,uuuu,,serial,Three no. per year|||Three times a year,eng,text,print,v. : ill. ; 22 cm.,periodical,,African philology|||Periodicals,,,,,,0041-5715,73019536|||sn 87013041,
537,5832056,Ufahamu: journal of the African Activist Association,,,,,"Los Angeles, Calif","African Activist Association, African Studies Center, University of California",,1970,9999,,serial,"Two issues per year, 2009-|||Three no. per year, 1970-2008|||Semiannual",eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,African philology,,,,Ufahamu 0041-5715 (DLC) 73019536 (OCoLC)1126753,,2150-5802|||0041-5715,,
538,9248190,ULOAH: United Lesbians of African Heritage,,,,"ULOAH, Inc (issuing body.)",Los Angeles :,"ULOAH, Incorporated,",1993-,1993,uuuu,,serial,Quarterly,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes) : illustrations.,Periodicals|||periodical|||text,,"African American lesbiansULOAH, Inc.",,,,,,,,
539,538176,Umma,,,,,Dar es Salaam,Literature Dept.|||University of Dar es Salaam,1970-,1970,19uu,,serial,Semiannual,eng|||swa,text,print,v. ; 24-26 cm.,periodical,,African literature (English)|||Periodicals|||African literature,,,,Darlite 0418-3797 (OCoLC)2446308,,,73617651 //r862,
540,5756302,Umrabulo: let's talk politics,,,,,Marshalltown [South Africa],"Dept. of Political Education & Training, ANC",[1996-,1996,9999,,serial,Irregular|||Completely irregular,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,Politics and governmentAfrican National Congress|||African National Congress.,Since 1994|||1994-,,,,,,,
541,6164544,Umsebenzi,Umsebenzi (1985),,,,South Africa],South African Communist Party,,1985,9999,,serial,Monthly,eng,text,electronic|||electronic resource|||remote,,Periodicals|||periodical,,Communism|||Politics and government|||South AfricaPoliticsSerialsSouth African Communist Party|||South African Communist Party.,,,,Inkululeko,,,,
542,530405,UNCF statistical report of the member institutions,UNCF statistical report of the member institutions (United Negro College Fund : 1984),U.N.C.F. statistical report of the member institutions|||Statistical report,,,"New York, N.Y",The Fund,1984-,1984,9999,,serial,Annual,eng,text,print,v. : ill. ; 28 cm.,Periodicals,,African American universities and colleges|||African Americans|||Education (Higher),,,,Annual report (DLC) sn 85019501 (OCoLC)11701040,,,sn 85060976,
543,4743028,"union review, The","Union review (Nashville, Tenn.)",National Baptist union review,,,"Nashville, Tenn",National Baptist Pub. Board/R.H. Boyd Pub. Corp.,[2000-],2000,9999,,serial,Monthly,eng,text,print,v. : ill. ; 45 cm.,Periodicals|||periodical,,African American Baptists,,,,National Baptist union review (OCoLC)2264611,,,,
544,540610,"Union, The",,,,,"New Orleans, La",,,1862,1869,,serial,triweekly.|||Unknown,eng,text,microfilm,,newspaper,,African American newspapers,,United States Louisiana New Orleans,,,,,,
545,540607,"Union, L'",,,,,"New Orleans, La",,,1862,1869,,serial,triweekly.|||Unknown,fre,text,microfilm,,newspaper,,African American newspapers,,United States Louisiana New Orleans,,,,,,
546,1238950,Update on black college students and black colleges,,,,,"Washington, D.C.]",The Center,1981-,1981,9999,,serial,Unknown,eng,text,print,v. ; 28 cm.,Periodicals,,African American universities and colleges|||Statistics|||African Americans|||Education (Higher),,,,,,,,
547,4599443,US Black engineer and information technology,,"US Black engineer, information technology|||USBE, information technology|||United States Black engineer and information technology|||US Black engineer|||USBE & information technology <Jan./Feb. 2001->",,,"Baltimore, MD",Career Communicationss Group,c1995-,1995,9999,,serial,Quarterly,eng,text,print|||electronic resource|||remote,v. : ill. ; 27 cm.,Periodicals|||periodical,,African American engineers|||Engineering,,,,US Black engineer 1058-2428 (DLC) 86650646 (OCoLC)13740914,,1088-3444,sn 96002094,
548,4188901,US Black engineer and information technology,,"US Black engineer, information technology|||USBE, information technology|||United States Black engineer and information technology|||US Black engineer|||USBE & information technology <Jan./Feb. 2001->",,,"Baltimore, MD",Career Communicationss Group,c1995-,1995,9999,,serial,Quarterly,eng,text,electronic|||electronic resource|||remote,,Electronic journals|||Periodicals|||periodical,,African American engineers|||Engineering,,,,US Black engineer 1058-2428 (DLC) 86650646 (OCoLC)13740914,,1088-3444,,
549,430127,US Black engineer,,United States Black engineer,,,"Ithaca, N.Y.]",US Black Engineer,,1984,199u,,serial,Five no. a year|||Quarterly,eng,text,print|||electronic resource|||remote,v. : ill. ; 28-32 cm.,Periodicals|||periodical,,African American engineers|||Engineering,,,,Umoja sasa (OCoLC)6731577 (DLC) 86650651,US Black engineer and information technology 1088-3444 (DLC)sn 96002094 (OCoLC)34591986,1058-2428,86650646,
550,6844734,US Black engineer,,United States Black engineer,,,"Ithaca, N.Y.]",US Black Engineer,,1984,199u,,serial,Five no. a year|||Quarterly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,African American engineers|||Engineering,,,,Umoja sasa (DLC) 86650651 (OCoLC)6731577,US Black engineer and information technology 1088-3444 (DLC)sn 96002094 (OCoLC)34591986,1058-2428,,
551,9494729,Via Atlântica,,,,"Universidade de São Paulo, Area de Estudos Comparados de Literaturas de Língua Portuguesa, (issuing body.)",São Paulo :,"Area de Estudos Comparados de Literaturas de Língua Portuguesa,",1997-,1997,9999,,serial,"Semiannual, 2006-|||Annual, 2005|||Semiannual",por,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Criticism, interpretation, etc|||Periodicals|||periodical|||text",,Brazilian literature|||History and criticism|||Portuguese literature|||African literature (Portuguese)|||Literature and society,,,,,,2317-8086|||1516-5159,,
552,5634757,Vibe vixen,Vibe,,,,"New York, N.Y",VIBE/SPIN Ventures,2005-,2005,9999,,serial,Quarterly,eng,text,electronic|||electronic resource|||remote,,Periodicals|||periodical,,"African American women|||Health and hygiene|||Beauty, Personal|||Fashion",,,,,,1556-2581,,
553,5634756,Vibe,"Vibe (New York, N.Y.)",Vibe magazine,,,"New York, NY","Time Pub. Ventures, Inc.|||Vibe Media Group",,1993,9999,,serial,"Bimonthly, Apr./May 2010-|||Monthly, <2000->|||Monthly except combined Dec./Jan. and June/July issues, 1993-|||Monthly",eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||periodical|||text,,Popular music|||Popular culture|||African American musicians,,,,,,1070-4701,,
554,540606,"Virginia star, The",,,,,"Richmond, Va",,,1877,1888,,serial,Unknown,eng,text,microfilm,,newspaper,,African American newspapers,,United States Virginia Richmond,,,,,,
555,506432,"Virginia star, The",,,,,"Richmond, Va","R.A. Green, O.M. Steward, P.H. Woolfolk",,1877,1888,,serial,Weekly,eng,text,print,v. : ill. (chiefly advertisements),Newspaper-Black|||newspaper,,,,United States Virginia Richmond,"""Black."" Cf. Gregory, W. Amer. newspapers.",,,,83027093,
556,1422223,Voice of the Negro,,,,,New York,Negro Universities Press,1969,1904,1906,,serial,Unknown,eng,text,microfiche|||microform,4 v. in 3. : ill.,Periodicals|||periodical,,African Americans|||Race relations|||Periodicals,,,,,,,,
