id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
4398710,"skanner, The","Skanner (Portland, Or.)","Portland skanner <Nov. 29, 1995->",,,"Portland, Or",IMM Publications,1975-,1975,2014,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,African American newspapers-Oregon|||Newspapers|||newspaper|||text,,African Americans,,"United States, Oregon, Multnomah, Portland|||Oregon|||Portland|||Multnomah County (Or.)|||Portland (Or.)|||Multnomah County",,,,1543-6357,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/45502
4398711,"skanner, The","Skanner (Seattle, Wash.)",Seattle skanner,,,"Seattle, WA",IMM Publications,,1990,uuuu,Seattle ed.,serial,"Weekly, Oct. 1990-<Aug. 1992>|||Biweekly, <Apr.>-Sept. 1990|||Weekly",English,text,electronic|||electronic resource|||remote|||microform|||microfilm reel,,African American newspapers-Washington (State)-Seattle|||Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,"Washington (State)|||United States, Washington, King, Seattle|||Seattle|||Seattle (Wash.)",,,,,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/25587|||http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/52055
539998,Solidarity,,,,,Cairo,Afro Asian Peoples' Solidarity Organisation],,1974,19uu,,serial,Monthly,English,text,print,no. ill. 28 cm.,periodical,,Afro-Asian politics|||Periodicals,,Africa|||Asia,,Afro-Asian peoples (DLC) 75640482 (OCoLC)2240391,,,77643918,,
522241,Soul force,,,,,"Atlanta, Ga",Southern Christian Leadership Conference.,,1968,1973,,serial,Monthly,English,text,print,v. ill. 27-41 cm.,Periodicals|||periodical,,African Americans|||Civil rights|||Black power,,,,SCLC newsletter Southern Christian Leadership Conference.,,0038-1764,,,
525213,Soulbook,,,,,Los Angeles,Soulbook.,,1968,9999,,serial,Quarterly,English,text,print,v. 22 cm.,periodical,,Black nationalism|||Periodicals|||Black militant organizations,,United States,,,,,,,
7889582,South African human rights yearbook,South African human rights yearbook (Online),,,,Cape Town|||Durban,Oxford University Press|||Centre for Socio-legal Studies,1993-³2000,1992,1998,,serial,Annual,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||legal article|||text,,Civil rights|||Human rights|||Sabinet African ePublications (SA ePublications),,South Africa,,South African human rights and labour law yearbook (Online) (DLC) 2004255324 (OCoLC)49373961,,1354-3903,,,http://journals.co.za/content/journal/huma
4188045,South African journal of animal science: Suid-Afrikaanse tydskrif vir veekunde,,Suid-Afrikaanse tydskrif vir veekunde,,,Pretoria,South African Society of Animal Production,,1971,9999,,serial,"6 no. a year, 1992-|||Frequency varies, 1971-1991|||Bimonthly",Afrikaans|||English,text,electronic|||electronic resource]|||electronic resource|||remote|||unmediated|||volume,,Electronic journals|||Periodicals|||periodical|||text,,Livestock|||Breeding|||Animal industry|||Animal nutrition|||Sabinet African ePublications (SA ePublications),,South Africa,,Proceedings South African Society of Animal Production. (OCoLC)4163273|||Agroanimalia 0302-7104 (OCoLC)1478585 (DLC)sn 80011815,,0375-1589,,,http://www.ajol.info/index.php/sajas/issue/archive|||http://pitt.idm.oclc.org/login?url=https://search.ebscohost.com/direct.asp?db=aph&jid=ANM&scope=site
9172550,"South African journal of communication disorders =: Die Suid-Afrikaanse tydskrif vir kommunikasieafwykings, The",,Suid-Afrikaanse tydskrif vir kommunikasieafwykings,,South African Speech and Hearing Association (issuing body),"[Johannesburg] :|||Durbanville, South Africa :","[South African Speech and Hearing Association],|||AOSIS Publishing",1977-,1977,9999,,serial,Annual,Afrikaans|||English,text,electronic resource|||remote|||computer|||online resource,1 online resource,Periodicals|||periodical|||text,,Communicative disorders|||Hearing Disorders|||Language Disorders|||Speech Disorders|||Sabinet African ePublications (SA ePublications),,,,Journal of the South African Speech and Hearing Association,,2225-4765,2017268676|||78642963,,
8331208,"South African journal of communication disorders: Die Suid-Afrikaanse tydskrif vir kommunikasieafwykings, The",,Suid-Afrikaanse tydskrif vir kommunikasieafwykings,,South African Speech and Hearing Association (issuing body),"[Johannesburg] :|||Durbanville, South Africa :","[South African Speech and Hearing Association],|||AOSIS Publishing",1977-,1977,9999,,serial,Annual,Afrikaans|||English,text,electronic|||electronic resource]|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Communicative disorders|||Hearing Disorders|||Language Disorders|||Speech Disorders|||Sabinet African ePublications (SA ePublications),,,,Journal of the South African Speech and Hearing Association,,2225-4765|||0379-8046,,,http://www.sajcd.org.za|||http://sajcd.org.za|||http://www.sajcd.org.za/index.php/sajcd/issue/archive|||http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/8XHV/AONE?sid=kbart?&u=upitt_main|||https://www.ncbi.nlm.nih.gov/pmc/journals/3408/
7215781,South African journal of economic and management sciences,,SAJEMS|||Suid-Afrikaanse tydskrif vir ekonomiese en bestuurswetenskappe,,,Pretoria,Faculty of Economic and Management Sciences,,1988,9999,,serial,Quarterly,Afrikaans|||English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Economics|||Management|||Sabinet African ePublications (SA ePublications),,Africa|||South Africa,,,,2222-3436,,,http://journals.co.za/content/journal/ecoman|||http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2222-3436&nrm=iso&rep=&lng=pt|||http://sajems.org/index.php/sajems/index|||http://www.sajems.org/index.php/sajems|||http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/01LI/AONE?sid=kbart?&u=upitt_main
7751569,South African journal of information management,,SA journal of information management|||SAJIM,,,"[Johannesburg, South Africa] :","Interword Communications,",1999-,1999,9999,,serial,Four issues yearly|||Quarterly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,"Knowledge management|||Information technology|||Business, Economy and Management|||Strategic Management & Business Policy|||Data Storage and Data Mining|||Database Design & Management|||General and Others|||Sabinet African ePublications (SA ePublications)",,,,,,1560-683X|||2078-1865,,,http://www.sajim.co.za/index.php/SAJIM/issue/archive|||http://www.sajim.co.za|||http://www.sajim.co.za/|||http://www.sajim.co.za/index.php/SAJIM|||http://journals.co.za/content/journal/info|||http://pitt.idm.oclc.org/login?url=https://search.ebscohost.com/direct.asp?db=llf&jid=RUN&scope=site|||http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/5YMF/AONE?sid=kbart?&u=upitt_main|||http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/5YMF/BIG?sid=kbart?&u=upitt_main
8244074,South African journal of occupational therapy,,Suid-Afrikaanse joernaal vir arbeidsterapie,,,Johannesburg,South African Association of Occupational Therapists,,1953,9999,,serial,"3 issues yearly, <2003->|||2 issues yearly, 1953-|||Three times a year",Afrikaans|||English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Occupational therapy|||South African Association of Occupational Therapists,,South Africa,,,,,,,http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2310-3833|||http://www.scielo.org.za/scielo.php?script=sci_serial&pid=2310-3833&nrm=iso&rep=&lng=pt
7924268,"South African journal of physiotherapy, The",,Suid-Afrikaanse tydskrif fisioterapie|||SA journal of physiotherapy,,South African Society of Physiotherapists (issuing body)|||South African Society of Physiotherapy (issuing body),Johannesburg :|||Capetown :,Journal Committee of the South African Society of Physiotherapists|||African Online Scientific Information Systems,,1954,9999,,serial,"Annual, 2015-|||Quarterly, 1954-2014|||Annual",Afrikaans|||English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodical|||Periodicals|||text,,Physical therapy|||Physical Therapy Modalities|||African Journals,,,,"Physiotherapy (Johannesburg, South Africa)",,2410-8219|||0379-6175,,,http://sajp.co.za|||http://journals.co.za/content/journal/sajp|||http://www.sajp.co.za|||http://www.sajp.co.za/index.php/sajp/issue/archive|||http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/8XHW/AONE?sid=kbart?&u=upitt_main|||https://www.ncbi.nlm.nih.gov/pmc/journals/3502/
5605540,South African journal of sports medicine,,Sportgeneeskunde|||Journal of the SA Sports Medicine Association|||Tydskrif van die SA Sportgeneeskunde-Vereniging|||SAJSM,,,Pretoria,South African Sports Medicine Association,,1989,9999,,serial,Four no. a year|||Quarterly,Afrikaans|||English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Electronic journals|||Periodicals|||periodical|||text,,Sports medicine|||Exercise|||Sports|||Athletic Injuries|||Sabinet African ePublications (SA ePublications),,,,"Sports medicine (Randburg, South Africa) 0259-4870 (DLC)sn 89036254 (OCoLC)19584542",,1015-5163,,,http://journals.assaf.org.za/index.php/sajsm/index|||http://journals.co.za/content/journal/m_sajsm|||http://journals.assaf.org.za/index.php/sajsm|||http://www.ajol.info/index.php/sasma/issue/archive|||http://www.sajsm.org.za/index.php/sajsm|||http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/1TSA/AONE?sid=kbart?&u=upitt_main|||http://www.scielo.org.za/scielo.php?script=sci_serial&pid=1015-5163&nrm=iso&rep=&lng=pt
525006,South African national bibliography =: Suid-Afrikaanse Nasionale Bibliografie,,"Suid-Afrikaanse nasionale bibliografie|||SANB, Suid-Afrikaanse nasionale bibliografie",,,Pretoria,State Library,1959-,1959,9999,,serial,Annual,Afrikaans|||English,text,print,v. ; 26 cm.,bibliography,Includes Publications received in terms of Copyright act no. 9 of 1916.,South African literature|||Bibliography|||Periodicals|||Afrikaans literature|||Imprints,,South Africa,,,,0036-0864,72626530,,
540609,South Carolina leader,,,,,"Charleston, S.C",,,1865,1867,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, South Carolina, Charleston",,,,,,,
9273525,Southern African journal for folklore studies,,Scallan Society journal for folklore studies|||SA ePublications,,Scallan Society for Folklore Studies (issuing body),Pretoria :,"Scallan Society for Folklore Studies,",1990-,1990,9999,,serial,2 issues a year|||Semiannual,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Folklore|||Research|||Sabinet African ePublications (SA ePublications),,Africa|||Asia,,,,,,,http://journals.co.za/content/journal/sajfs
7969138,Southern African journal of anaesthesia and analgesia,,SAJAA,,,"Parklands, Johannesburg :","Glenbarr Publications,",1995-,1995,9999,,serial,Bimonthly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,Anesthesia|||Analgesia|||Sabinet African ePublications (SA ePublications),,,,South African journal of anaesthesiology and analgesia,,2220-1173|||2220-1181,,,http://www.tandfonline.com/openurl?genre=journal&stitle=ojaa20|||https://www.tandfonline.com/openurl?genre=journal&stitle=ojaa20
1194864,Southern African review of books,,SARB,,,London,R. Vicat Ltd.,1987-1996,1987,1996,,serial,"Bimonthly, Oct./Nov. 1988-Nov./Dec. 1996|||Quarterly, July 1987-summer 1988|||Bimonthly",English,text,print,8 v. : ill. ; 45 x 32 cm.,Book reviews|||Periodicals|||periodical|||review,,South African literature (English)|||History and criticism,20th century,South Africa,,,Southern African review of books (Online) (DLC)sn 99031412 (OCoLC)40987153,0952-8040,91643661|||sn 89012056,,
5549964,"Southern dial and African monitor, The",,Southern dial,,,"Wetumpka, Ala",[s.n.],1857-,1857,1uuu,,serial,Monthly,English,text,electronic|||electronic resource|||remote,v. ; 40 cm.,periodical,,Slavery|||Controversial literature|||Periodicals|||Justification|||Afro-Americans,,United States,,,,,sn 85044540,,http://pitt.idm.oclc.org/login?url=http://galenet.galegroup.com/servlet/Sabin?af=RN&ae=CY101589219&srchtp=a&ste=14&locID=upitt_main
9461054,Southwestern advocate,"Southwestern advocate (New Orleans, La.)",,,,"New Orleans, La",Southwestern Methodist Pub. Co.,1873-1876,1873,1876,,serial,"Biweekly, Dec. 18, 1873-Dec. 21, 1876|||Semimonthly, July 3, 1873-Dec. 4, 1873|||Biweekly",English,text,electronic resource|||remote|||computer|||online resource,1 online resource (4 v.) : ill.,Periodicals|||periodical|||text,,African American Methodists|||Methodist Church,,"United States, Louisiana, New Orleans",,New Orleans advocate and journal of education (OCoLC)17671742,Southwestern Christian advocate (DLC)sn 83026416 (OCoLC)10123905,,,,http://pitt.idm.oclc.org/login?url=http://search.ebscohost.com/direct.asp?db=h9m&jid=%2258QJ%22&scope=site
6308660,Southwestern Christian Advocate,,Southwestern Advocate,,,"New Orleans, LA",,1873-1899,1873,1899,,serial,Weekly,English,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,Methodist Church|||African American Methodists,,"United States, Louisiana, Orleans, New Orleans|||Texas|||Louisiana|||Mississippi",,"Southwestern advocate (New Orleans, La.)",Christian advocate (Southwestern ed.),,,,"http://pitt.idm.oclc.org/login?url=http://infotrac.galegroup.com/itw/infomark/1/1/1/purl=rc18_NCNP_0__Southwestern%20Christian%20Advocate%20(New%20Orleans,%20LA)?sw_aep=upitt_main"
4407943,Sowetan,,,,,Johannesburg [South Africa],Allied Pub.,,1980,9999,,serial,"Daily (Monday-Friday), <2012->|||Daily (Monday-Saturday), <1981->|||Daily",English,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,South African newspapers,,"Soweto (South Africa)|||South Africa, Johannesburg|||South Africa|||Soweto",,"Post (Johannesburg, South Africa : Transvaal ed.)",,,,,http://www.sowetan.co.za/|||http://pitt.idm.oclc.org/login?url=http://www.pressreader.com/south-africa/sowetan
4256571,Speakin' out news,,Speaking out news,,,"Decatur, Ala","Minority Network, Inc.",,1980,9999,,serial,Weekly,English,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,African Americans|||African American newspapers,,"United States, Alabama, Morgan, Decatur|||Alabama|||United States, Alabama, Madison, Huntsville",,Speakin' out weekly news (DLC)sn 88050097,,,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/45203
